"ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","menuWebUrl","webUrl","description","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","rawRanking","latitude","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","category","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","website","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","type","image","rankingDenominator","localAddress","phone","isLongClosed","rankingPosition","rankingString","priceRange","photoCount","address","name","isClosed","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","numberOfReviews","email","longitude","neighborhoodLocations/0/id","neighborhoodLocations/0/name","locationString","priceLevel","subcategories/0","rating","localName","openNowText","id"
"8","1","13","61","618","https://www.trademark-hotel.com/wp-content/uploads/2022/07/Harvest-Menu-June-2022.pdf","https://www.tripadvisor.com/Restaurant_Review-g294207-d15213862-Reviews-Harvest_Restaurant-Nairobi.html","Inspired by a Kenyan’s true love for meat, the open grill Brasserie focuses on farm fresh ingredients carefully paired together to take you on a true culinary journey. The restaurant also features a curated selection of wines from all around the world.",,"Africa/Nairobi","1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"1260","390",,,,,"4.798120021820068","-1.230338","Reservations","Outdoor Seating","Seating","Parking Available","Validated Parking","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Free Wifi","Accepts Credit Cards","Buffet","Wine and Beer","Digital Payments",,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Drinks",,,"International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"Pasta","Ribs","Salad","Wings","Lamb chops","Salmon","Beef","Lamb","Pesto","Fish","Pork",,,,,,,,,,,,,,"Top 3 Reasons to Eat Here","Sponsored by: Harvest Restaurant","Farm fresh ingredients","https://media-cdn.tripadvisor.com/media/photo-s/22/17/05/f8/grilled-salmon-steak.jpg","false","food was amazing","Read review","1",,"5","777681532","Shelmith1234","Food was amazing and service was excellent.","Great ambience","https://media-cdn.tripadvisor.com/media/photo-s/22/17/05/8c/mama-harvest-welcomes.jpg","false","ambience","Read review","2",,"5","825106952","610beatricen","the ambience is amazing and service is outstanding","Open grill Brasserie","https://media-cdn.tripadvisor.com/media/photo-s/22/17/05/ca/mixed-seafood-platter.jpg","false","open kitchen","Read review","3",,"5","715575925","Suitecaser","I recommend the grills","restaurant","Nairobi","Kenya","00621",,"Trademark Hotel, Limuru Road","The Village Market","http://www.harvestkenya.com","Breakfast","Lunch","Dinner","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/22/17/05/8c/mama-harvest-welcomes.jpg","833",,"+254730886000","false","9","#9 of 1,048 places to eat in Nairobi","KES 741 - KES 10,377","376","Trademark Hotel, Limuru Road The Village Market, Nairobi 00621 Kenya","Harvest Restaurant","false","Restaurants",,,"701","harvest@trademark-hotel.com","36.80443","20484492","Highridge","Nairobi","$$ - $$$","Sit down","5","","Closed Now","15213862"
"0","0","4","4","0",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d2232240-Reviews-7_Degrees_Bar_Restaurant_and_Lounge-Nairobi.html","Its sometimes said the temperatures drop to 7 Degrees but that is the secret behind the place..............
Imagine you could always have your drink as chilled as you wanted it?
Or you had a cocktail that just reads your mood prepared by one of the finest barmen in town...
or if you could just chill, relax in a nice, serene environment enjoying some German chicken and specialty Chinese potatoes at a price that's just right...
Be a part of the experience; be a part of 7 degrees.
Be a part of the next nicest thing in town!",,"Africa/Nairobi","1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"1620","600",,,,,"3.040673017501831","-1.297849","Reservations","Outdoor Seating",,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner","Late Night",,,,"African","Barbecue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","",,"Naivasha Road","Off Ngong Road, 150 metres, right hand side after","http://www.facebook.com/7-Degrees-Bar-Restaurant-and-Lounge-216244868401675/","Lunch","Dinner","Late Night",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0a/c3/10/3f/outdoor-sitting-and-container.jpg","833",,"+254 704 782214","false","583","#583 of 1,048 places to eat in Nairobi","KES 296 - KES 1,186","10","Naivasha Road Off Ngong Road, 150 metres, right hand side after, Nairobi Kenya","7 Degrees Bar  Restaurant and Lounge","false","Restaurants",,,"8","info@7degrees.co.ke","36.75836",,,"Nairobi","$$ - $$$","Sit down","3.5","","Open Now","2232240"
"2","1","1","3","11",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d5785848-Reviews-Darbar_e_Tandoor_Indian_Restaurant-Nairobi.html",,,"Africa/Nairobi","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"3.06032657623291","-1.29788","Reservations","Seating","Takeout","Table Service",,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch",,,,,"Indian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","925",,"Ngong Road","the Junction mall","https://www.facebook.com/DarbarTandoor/","Dinner","Lunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/06/d1/b8/75/xmas-next-door.jpg","832",,"+254 722 519833","false","490","#490 of 1,048 places to eat in Nairobi",,"2","Ngong Road the Junction mall, Nairobi 925 Kenya","Darbar e Tandoor Indian Restaurant","false","Restaurants",,,"18",,"36.76279",,,"Nairobi","$$ - $$$","Sit down","4","","Open Now","5785848"
"20","33","59","188","227",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d13089847-Reviews-Zen_Garden-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.9190616607666016","-1.244406","Delivery","Takeout","Reservations","Outdoor Seating","Private Dining","Seating","Parking Available","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Free Wifi","Accepts Credit Cards","Table Service","Playgrounds",,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner","Brunch","Late Night",,,"Asian","Chinese","Japanese","Sushi","Thai","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"Juice & Smoothies","Noodle","Pasta","Dim Sum","Dumplings","Burger","Tempura","Salad","Pancakes","Wings","Chili","Curry","Green Curry","Lettuce Wraps","Prawns","Beef","Duck","Pesto","Cakes","Fried rice","Sashimi","Fish","Pork",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00100",,"Lower Kabete Road",,"http://www.zengarden.co.ke/","Lunch","Dinner","Brunch","Late Night",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/08/78/e0/b8/zen-garden-restaurant.jpg","833",,"+254 20 8034445","false","47","#47 of 1,048 places to eat in Nairobi",,"184","Lower Kabete Road, Nairobi 00100 Kenya","Zen Garden","false","Restaurants",,,"527","info@zengarden.co.ke","36.76965",,,"Nairobi","$$ - $$$","Sit down","4","",,"13089847"
"0","0","0","1","0","https://www.javahouseafrica.com/our-menu/","https://www.tripadvisor.com/Restaurant_Review-g12559861-d14095382-Reviews-Java_House-Kahawa_Nairobi_Region.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0136938095092773","-1.29854",,,,,,,,,,,,,,,,,,,,,,"12559861","Kahawa","City",,"3688711","Nairobi Region","District",,"294206","Kenya","Country",,,,,,,"Diner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Kahawa","Kenya","90126",,"Ring Rd Parklands","Opposite The Mall","http://www.javahouseafrica.com/",,,,,,,"RESTAURANT",,"2",,"+254 705 143983","false","2","#2 of 3 places to eat in Kahawa","KES 22,235 - KES 222,354","0","Ring Rd Parklands Opposite The Mall, Kahawa 90126 Kenya","Java House","false","Restaurants",,,"1",,"36.76302",,,"Kahawa, Nairobi Region","$","Café","4","",,"14095382"
"0","0","0","2","0",,"https://www.tripadvisor.com/Restaurant_Review-g15517142-d25113583-Reviews-Brazilian_Rodizio-Lavington_Nairobi.html","Authentic Brazilian Rodizio all-you-can-eat steakhouse.",,"Africa/Nairobi","1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"3.0453145503997803","-1.278937",,,,,,,,,,,,,,,,,,,,,,"15517142","Lavington","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","Breakfast","Lunch","Dinner",,,,"Steakhouse","Brazilian","South American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Lavington","Kenya",,,"Off Mbaazi Road",,"http://www.brazilianrodizio.co.ke","Breakfast","Lunch","Dinner",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/ab/a4/c2/caption.jpg","6",,"+254 727 785302","false","6","#6 of 8 places to eat in Lavington",,"17","Off Mbaazi Road, Lavington, Nairobi Kenya","Brazilian Rodizio","false","Restaurants",,,"2","brazilianrodiziosocial@gmail.com","36.777798",,,"Lavington, Nairobi",,,"4","","Closes in 7 min","25113583"
"6","4","3","14","5",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d12501748-Reviews-Ashaki_Grill-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0474302768707275","-1.298095","Reservations","Seating","Takeout","Wheelchair Accessible",,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"African","Bar","Barbecue","Pub",,,,,,,,,,,,"Ribs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Kindaruma Road",,"http://www.facebook.com/AshakiGrillandBarbeque/","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/13/14/bb/b3/img-20180527-160805-largejpg.jpg","833",,"+254 799 214545","false","534","#534 of 1,048 places to eat in Nairobi",,"17","Kindaruma Road, Nairobi Kenya","Ashaki Grill","false","Restaurants",,,"32",,"36.794052","20484494","Upper Hill Estate","Nairobi","$$ - $$$",,"3.5","",,"12501748"
"4","5","7","19","336","https://www.hero-kenya.com/","https://www.tripadvisor.com/Restaurant_Review-g294207-d18961259-Reviews-Hero_Restaurant-Nairobi.html","WHAT DO SUPERHEROES EAT? WHAT DO SUPERHEROES DRINK? WHERE DO SUPERHEROES HANG OUT? A new kind of eatery at the intersection of design, fantasy, indulgence and individuality. Built as a speakeasy with a discrete entrance and prohibition-style bar; the concept invites you to be members of a secret space. Bridging fantasy and reality, the space and food celebrate heroes from comics and from our own community; the thought leaders, entrepreneurs, athletes, authors, do-gooders, champions of humanity and protectors of the environment. The small plates draw influence from the idea of the superhero, and their superpowers.",,"Africa/Nairobi","1380","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"4.781591415405273","-1.230641","Reservations","Outdoor Seating","Seating","Parking Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Free Wifi","Accepts Credit Cards","Wine and Beer","Non-smoking restaurants",,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"Japanese","Sushi","Asian","Healthy","Japanese Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"Chili","Lamb chops","Salmon","Prawns","Lamb","Pork",,,,,,,,,,,,,,,,,,,"Top 3 Reasons to Eat Here","Sponsored by: Hero Restaurant","Japanese Fusion","https://media-cdn.tripadvisor.com/media/photo-s/22/25/d0/98/prawn-grilled-avocado.jpg","false","sushi","Read review","1",,"5","814703635","W6189DMirenek","Definitely recommend the place for sushi lovers.","68th World's Best Bar","https://media-cdn.tripadvisor.com/media/photo-s/22/25/d0/91/boy-scout-ol-fashion.jpg","false","loki","Read review","2",,"5","719883071","DapperDanny","Hero is by far the BEST spot throughout Nairobi","Speakeasy","https://media-cdn.tripadvisor.com/media/photo-s/1a/2a/17/35/sushi-counter-and-graffiti.jpg","false","ambience","Read review","3",,"5","828627961","okwomio","great ambience definitely coming back again","restaurant","Nairobi","Kenya","00621",,"Limuru Road","Trademark Hotel, 9th Floor, Village Market","http://eatapp.co/reserve/hero-restaurant-8ee625?source=facebook_integration&fbclid=IwAR1ym6zhAMDcgbv3kewowSINZxvKLo9Wi8zSPkC2Do9drU19l8iGdITZcSg","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/2a/17/35/sushi-counter-and-graffiti.jpg","833",,"+254 732 186666","false","12","#12 of 1,048 places to eat in Nairobi",,"249","Limuru Road Trademark Hotel, 9th Floor, Village Market, Nairobi 00621 Kenya","Hero Restaurant","false","Restaurants",,,"371","bookings@hero-kenya.com","36.804108","20484492","Highridge","Nairobi","$$$$",,"5","","Closes in 11 min","18961259"
"0","0","0","0","1","https://tsh.menu/location?id=the-living-room-social-house-nairobi","https://www.tripadvisor.com/Restaurant_Review-g294207-d21138177-Reviews-The_Living_Room-Nairobi.html","24-hour Café-bar and Coffee Roastery Informal hang-out at the heart of the House Casual dining and take-outs Emphasis on healthy / light cuisine",,"Africa/Nairobi","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"3.044865846633911","-1.283567",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner",,,,"Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00100",,"154 James Gichuru Road","Lavington Nairobi","http://www.thesocialhouse.ke","Breakfast","Lunch","Dinner",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/27/dd/a3/7c/the-living-room.jpg","833",,"+254 709 216000","false","544","#544 of 1,048 places to eat in Nairobi","KES 29,647 - KES 296,472","13","154 James Gichuru Road Lavington Nairobi, Nairobi 00100 Kenya","The Living Room","false","Restaurants",,,"1","mourine@thesocialhouse.ke","36.764297",,,"Nairobi","$","Café","5","","Open Now","21138177"
"0","0","1","0","1",,"https://www.tripadvisor.com/Restaurant_Review-g12559418-d26101681-Reviews-Adventure_Farm_karen-Karen_Nairobi.html","A captivating organic haven that brims with life and learning. Our farm invites curious minds of all ages to embark on a journey of discovery with a heartwarming menagerie of farm animals and a shamba with various vegetables.
Adventure Farm thrives on the principles of the 3R's: recycling, reusing, and reducing waste. A sanctuary of education and engagement, we welcome schools to partake in immersive experiences. Children absorb the essence of wholesome living,learn where food originates, importance of healthy consumption & organic produce.
Our grounds become a canvas for laughter and growth as kids engage in activities; pizza making,ziplining, petting zoo,sowing seeds e.t.c 
Adventure Farm hosts events too; birthdays, graduation ceremonies, brunch, artisanal market and many more.
Our Farm-to-Fork restaurant offers a delectable culmination, allowing families to savor the farm's essence through delicious healthy meals.",,"Africa/Nairobi","1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"3.044606924057007","-1.310485","Reservations","Outdoor Seating","Parking Available","Digital Payments","Free Wifi","Accepts Credit Cards","Highchairs Available","Playgrounds","Family style",,,,,,,,,,,,,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","Breakfast","Lunch","Brunch","Drinks",,,"Pizza","Cafe","Fast Food","Barbecue","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Karen","Kenya",,,"Rhino Park North Road",,"http://www.adventurefarm.co.ke","Breakfast","Lunch","Brunch","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/29/b8/23/a8/mad-fun-at-the-zipline.jpg","22",,"+254 759 335447","false","15","#15 of 29 places to eat in Karen","KES 74,118 - KES 148,236","60","Rhino Park North Road, Karen, Nairobi Kenya","Adventure Farm karen","false","Restaurants",,,"2","adventurecove2020@gmail.com","36.680744",,,"Karen, Nairobi","$","Sit down","4","","Closed Now","26101681"
"1","0","2","5","3",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d7239995-Reviews-O_Sinkirri-Nairobi.html",,,"Africa/Nairobi","1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"3.0463850498199463","-1.29889","Reservations",,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner",,,,"Seafood","International","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00508",,"Ring Road Kilimani","Off Lenana Road",,"Breakfast","Lunch","Dinner",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0f/ec/33/ea/diner-at-osinkiri.jpg","833",,"+254 708 087047","false","537","#537 of 1,048 places to eat in Nairobi",,"1","Ring Road Kilimani Off Lenana Road, Nairobi 00508 Kenya","O`Sinkirri","false","Restaurants",,,"11","osinkirri@gmail.com","36.77943",,,"Nairobi","$$ - $$$","Sit down","4","","Closes in 6 min","7239995"
"1","0","1","2","0",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d4702669-Reviews-Tipuana_Garden_Restaurant-Nairobi.html",,,"Africa/Nairobi","1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"1380","480",,,,,"2.9613962173461914","-1.3356",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner",,,,"Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Forest Edge",,"http://www.tipuanagardens.com","Breakfast","Lunch","Dinner",,,,"RESTAURANT",,"832",,,"false","773","#773 of 1,048 places to eat in Nairobi",,"0","Forest Edge, Nairobi Kenya","Tipuana Garden Restaurant","false","Restaurants","Bars & Pubs",,"4",,"36.7669",,,"Nairobi",,"Sit down","3","","Closes in 27 min","4702669"
"0","0","0","0","1",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d25358674-Reviews-Sober_Monkey-Nairobi.html","RESTAURANT",,"Africa/Nairobi","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"3.044640302658081","-1.316111","Delivery","Takeout","Reservations","Private Dining","Seating","Parking Available","Wheelchair Accessible","Serves Alcohol","Wine and Beer","Accepts American Express","Accepts Mastercard","Accepts Visa","Digital Payments","Free Wifi","Accepts Credit Cards","Sports bars",,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","African","Asian","Eastern European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00517",,"Inside Ngong Race Course","After Winning Post",,"Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/66/85/8a/we-are-a-restaurant-serving.jpg","833",,"+254 788 800000","false","548","#548 of 1,048 places to eat in Nairobi",,"2","Inside Ngong Race Course After Winning Post, Nairobi 00517 Kenya","Sober Monkey","false","Restaurants",,,"1","ke.sobermonkey@gmail.com","36.747425",,,"Nairobi",,,"5","","Open Now","25358674"
"0","0","0","3","1",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d10074414-Reviews-Peri_Peri-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.046043634414673","-1.27759",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"El-Molo Drive","At The Nairobi Jaffery Sports Club",,,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0b/6f/f6/8d/photo1jpg.jpg","833",,,"false","538","#538 of 1,048 places to eat in Nairobi",,"6","El-Molo Drive At The Nairobi Jaffery Sports Club, Nairobi Kenya","Peri Peri","false","Restaurants",,,"4","info@periperigrillltd.com","36.76896",,,"Nairobi","$$ - $$$",,"4.5","",,"10074414"
"1","0","2","1","3","http://www.picazzo.co.ke/#le-menu","https://www.tripadvisor.com/Restaurant_Review-g12559418-d12615671-Reviews-Picazzo-Karen_Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.048243761062622","-1.223155","Reservations",,,,,,,,,,,,,,,,,,,,,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,"Indian","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Karen","Kenya",,,"Dagoretti Road","The Hub Karen","http://www.picazzo.co.ke/",,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/b1/96/34/picazzo.jpg","22",,"+254 714 653355","false","14","#14 of 29 places to eat in Karen",,"2","Dagoretti Road The Hub Karen, Karen, Nairobi Kenya","Picazzo","false","Restaurants",,,"7","reservations@picazzo.co.ke","36.603554",,,"Karen, Nairobi",,,"3.5","",,"12615671"
