"address","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","category","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","description","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","email","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","id","image","isClosed","isLongClosed","latitude","localAddress","localName","locationString","longitude","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","menuWebUrl","name","nearestMetroStations/0/address","nearestMetroStations/0/distance","nearestMetroStations/0/latitude","nearestMetroStations/0/lines/0/id","nearestMetroStations/0/lines/0/lineName","nearestMetroStations/0/lines/0/lineSymbol","nearestMetroStations/0/lines/0/systemName","nearestMetroStations/0/lines/0/systemSymbol","nearestMetroStations/0/lines/0/type","nearestMetroStations/0/localAddress","nearestMetroStations/0/localName","nearestMetroStations/0/longitude","nearestMetroStations/0/name","nearestMetroStations/1/address","nearestMetroStations/1/distance","nearestMetroStations/1/latitude","nearestMetroStations/1/lines/0/id","nearestMetroStations/1/lines/0/lineName","nearestMetroStations/1/lines/0/lineSymbol","nearestMetroStations/1/lines/0/systemName","nearestMetroStations/1/lines/0/systemSymbol","nearestMetroStations/1/lines/0/type","nearestMetroStations/1/localAddress","nearestMetroStations/1/localName","nearestMetroStations/1/longitude","nearestMetroStations/1/name","nearestMetroStations/2/address","nearestMetroStations/2/distance","nearestMetroStations/2/latitude","nearestMetroStations/2/lines/0/id","nearestMetroStations/2/lines/0/lineName","nearestMetroStations/2/lines/0/lineSymbol","nearestMetroStations/2/lines/0/systemName","nearestMetroStations/2/lines/0/systemSymbol","nearestMetroStations/2/lines/0/type","nearestMetroStations/2/localAddress","nearestMetroStations/2/localName","nearestMetroStations/2/longitude","nearestMetroStations/2/name","nearestMetroStations/3/address","nearestMetroStations/3/distance","nearestMetroStations/3/latitude","nearestMetroStations/3/lines/0/id","nearestMetroStations/3/lines/0/lineName","nearestMetroStations/3/lines/0/lineSymbol","nearestMetroStations/3/lines/0/systemName","nearestMetroStations/3/lines/0/systemSymbol","nearestMetroStations/3/lines/0/type","nearestMetroStations/3/localAddress","nearestMetroStations/3/localName","nearestMetroStations/3/longitude","nearestMetroStations/3/name","neighborhoodLocations/0/id","neighborhoodLocations/0/name","numberOfReviews","openNowText","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","phone","photoCount","priceLevel","priceRange","rankingDenominator","rankingPosition","rankingString","rating","ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","rawRanking","subcategories/0","type","webUrl","website"
"3rd Parklands, Krishna Park Near Aga Khan Hospital, Nairobi 00200 Kenya","Nairobi","Kenya","00200",,"3rd Parklands, Krishna Park","Near Aga Khan Hospital",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","Barbecue","Fusion",,,,,,,,,,,,,"3 Stooges in the beating heart of Parklands offers the best chicken tikka in Nairobi, aside cult favourites such as succulent nundu sandwiches, tender malai kebabs, and moreish kheema chapati, for dine-in and takeaway. With an unparalleled range of chicken wings and platters high with rump steak, we also offer delicious veg BBQ options, like the 3 Stooges Kebab, and no less than 4 signature sauces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"purchases@3stoogesgrill.com","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21274997","https://media-cdn.tripadvisor.com/media/photo-m/1280/26/a1/19/ad/caption.jpg","false","false","-1.260944",,"","Nairobi","36.820824",,,,,,,,"3 Stooges Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 700 602602","3","$","$400 - $1,300","832","759","#759 of 1,048 places to eat in Nairobi","3","2","0","0","0","2","2.9996237754821777","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d21274997-Reviews-3_Stooges_Grill-Nairobi.html",
"4th Avenue Parklands Diamond Plaza 2, Nairobi 27227 Kenya","Nairobi","Kenya","27227",,"4th Avenue Parklands","Diamond Plaza 2",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Barbecue",,,,,,,,,,,,,,,,"Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","750",,,,,"870","750","1320","1110",,,,,,,,,"870","750","1320","1110",,,"870","750","1320","1110",,,"1320","1080",,,,,"1320","750",,,,,"17522707",,"false","false","-1.25744",,"","Nairobi","36.8182","Lunch","Dinner",,,,,,"Barbeque For U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Closed today",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 722 555505","0",,,"832","754","#754 of 1,048 places to eat in Nairobi","3","1","0","0","0","1","3",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d17522707-Reviews-Barbeque_For_U-Nairobi.html",
"Mlolongo, Nairobi 00200 Kenya","Nairobi","Kenya","00200",,"Mlolongo",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Pizza","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6691536",,"false","false",,,"","Nairobi",,,,,,,,,"Petermulei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 706 829390","0",,,"832","745","#745 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3","Café","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d6691536-Reviews-Petermulei-Nairobi.html",
"Karen Next To Total Petrol Station, Nairobi Kenya","Nairobi","Kenya",,,"Karen","Next To Total Petrol Station",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Indian","African","Fast Food","Asian","Arabic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23255494","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/c6/a2/7f/photo5jpg.jpg","false","false","0.543716",,"","Nairobi","37.91831",,,,,,,,"Mangrove Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,"832","757","#757 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d23255494-Reviews-Mangrove_Cafe-Nairobi.html",
"Ring Road Kilimani Kilimani, Nairobi 00100 Kenya","Nairobi","Kenya","00100",,"Ring Road Kilimani","Kilimani",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese","African","Bar","International","Barbecue","Pub",,,,,,,,,,"Located less that 20KMs from Jomo Kenyatta International Airport and 7KMs from the Nairobi Central Business District. Eastland Hotel is the ultimate 4-star city hotel for the avid business and leisure travelers alike. We are next to Yaya Shopping Centre, Prestige Nakumatt Shopping Mall and opposite Baraton University. We are surrounded by social features like shopping malls, hospitals, churches, temples, Mosques and entertainment spots that make your stay with us more memorable and with great convenience. We have a range of restaurants offering Continental, African and special Chinese cuisines to cater for all your culinary needs. Other notable amenities include; the themed bar, meeting rooms, health club and a spa. Discover vibrant Nairobi and immerse yourself in a Chinese themed comfort at Eastland Hotel Limited Nairobi, Kenya.","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks",,,,,,,,,,,,,,,,,,,,,,,,"sales@eastlandhotel.co.ke","Restaurants",,,"Reservations","Outdoor Seating","Buffet","Private Dining","Seating","Parking Available","Valet Parking","Wheelchair Accessible","Serves Alcohol","Full Bar","Wine and Beer","Digital Payments","Free Wifi","Accepts Credit Cards","Table Service","Non-smoking restaurants",,,,,,,,,,,,,,,,"Africa/Nairobi","1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"10777598","https://media-cdn.tripadvisor.com/media/photo-w/1a/10/0b/a2/the-noah-reastaurant.jpg","false","false","-1.298079",,"","Nairobi","36.787853","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","https://www.eastlandhotel.co.ke","Eastland Hotel Restaurant Nairobi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484494","Upper Hill Estate","6","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 718 793695","19","$$ - $$$",,"833","762","#762 of 1,048 places to eat in Nairobi","3","1","1","2","1","1","2.9991750717163086",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d10777598-Reviews-Eastland_Hotel_Restaurant_Nairobi-Nairobi.html","http://www.eastlandhotel.co.ke/"
"Sarit Centre, Roof Level , Karuna Road, Nairobi Kenya","Nairobi","Kenya",,,"Sarit Centre, Roof Level , Karuna Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Fast Food","Barbecue",,,,,,,,,,,,,,"RocoMamas® — one of the world’s fastest-growing burger brands — focuses its core menu on Smashed Burgers, Ribs, and Wings. What makes RocoMamas® unique is how they prepare their burgers. Patties are rolled up into a ball and pushed flat onto the grill to maximize the flavors and seal in the juices. You haven’t had a real burger until you’ve tried a “smashed burger” — trust us!. Customers can also choose to ‘build’ their own burgers by ticking items from our burgers menu, and you can even give your new burger a name. At RocoMamas, it’s all about customization.","Breakfast","Lunch","Dinner","Brunch",,,"Burger","Ribs",,,,,,,,,,,,,,,,,,,,,,"rocosarit@gmail.com","Restaurants",,,"Takeout","Family style",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"19910885","https://media-cdn.tripadvisor.com/media/photo-w/1a/d0/84/94/logo.jpg","false","false","-1.26093",,"","Nairobi","36.80224","Breakfast","Lunch","Dinner","Brunch",,,"https://www.rocomamas.com/ke/menu/feast/?utm_source=Tripadvisor&utm_medium=menu_link&utm_campaign=SP&utm_content=SP","RocoMamas Nairobi - Sarit Centre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 792 355990","40","$$ - $$$","$5 - $20","832","743","#743 of 1,048 places to eat in Nairobi","3","5","1","1","5","3","3.0001485347747803","Fast food","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d19910885-Reviews-RocoMamas_Nairobi_Sarit_Centre-Nairobi.html","http://www.rocomamas.com/ke/home/?utm_source=Tripadvisor&utm_medium=website_link&utm_campaign=SP&utm_content=SP"
"City Hall Way Opposite Holy Family Basillica, Nairobi 00100 Kenya","Nairobi","Kenya","00100",,"City Hall Way","Opposite Holy Family Basillica",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Healthy",,,,,,,,,,,,,,,"Serving healthy African food in the city centre. Open daily: Mon -Sat 6.30am to 11pm; Sun 2pm - 11pm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gsi.mtolio@gmail.com","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11862977",,"false","false","-1.28777",,"","Nairobi","36.82093",,,,,,,,"Garden Square Restaurant & Bar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 717 447961","0","$","$150 - $600","832","756","#756 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d11862977-Reviews-Garden_Square_Restaurant_Bar-Nairobi.html",
"Kimathi Street, Nairobi Kenya","Nairobi","Kenya",,,"Kimathi Street",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,"Breakfast","Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"1320","360",,,,,"10486264","https://media-cdn.tripadvisor.com/media/photo-o/0e/1b/52/27/camel-meat-with-pilau.jpg","false","false","-1.28449",,"","Nairobi","36.82382","Breakfast","Lunch","Dinner",,,,,"City Star Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","9","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 723 273478","3","$$ - $$$",,"832","772","#772 of 1,048 places to eat in Nairobi","3","1","0","6","1","1","2.9623289108276367",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d10486264-Reviews-City_Star_Restaurant-Nairobi.html",
"Uhuru Park, Nairobi Kenya","Nairobi","Kenya",,,,"Uhuru Park",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African","Bar","Cafe","Fast Food","Grill","Pub",,,,,,,,,,"A Swanky restaurant and Lounge located at Uhuru Park that serves up delicious Kenyan cuisine. Open daily from 7.30 a.m. with theme nights everyday.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14109768","https://media-cdn.tripadvisor.com/media/photo-o/13/f5/7f/4c/karibu-jukwaa-lounge.jpg","false","false","-1.289642",,"","Nairobi","36.81606",,,,,,,,"Jukwaa Lounge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484494","Upper Hill Estate","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 729 222976","32","$","$100 - $700","832","766","#766 of 1,048 places to eat in Nairobi","3","1","0","1","0","1","2.981407880783081","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d14109768-Reviews-Jukwaa_Lounge-Nairobi.html","http://www.facebook.com/JukwaaLounge/"
"Garden Estate Road, Nairobi Kenya","Nairobi","Kenya",,,"Garden Estate Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","African",,,,,,,,,,,,,,,,"Breakfast","Lunch","Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bars & Pubs","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Africa/Nairobi","1439","0",,,,,,,,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"1439","0",,,,,"25147184",,"false","false","-1.229989",,"","Nairobi","36.87086","Breakfast","Lunch","Dinner",,,,,"The Loft - Club",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","Open Now",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 796 747187","0",,,"832","758","#758 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d25147184-Reviews-The_Loft_Club-Nairobi.html",
"Nairobi Kenya","Nairobi","Kenya","",,,"",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Delivery","Takeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1145060",,"false","false","-1.292066",,"","Nairobi","36.821945",,,,,,,,"Dilitante Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484493","Nairobi Central Business District","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"832","752","#752 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d1145060-Reviews-Dilitante_Pizza-Nairobi.html",
"Junction Mall, Nairobi 00623 Kenya","Nairobi","Kenya","00623",,"Junction Mall",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13999050",,"false","false",,,"","Nairobi",,,,,,,,,"Fez BBQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 723 339227","0",,,"833","756","#756 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d13999050-Reviews-Fez_BBQ-Nairobi.html",
"Upper Hill, Off Matumbato Road, Nairobi 00600 Kenya","Nairobi","Kenya","00600",,"Upper Hill, Off Matumbato Road",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant",,,,,,,,,,,,,,,,,"Dinner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Reservations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4892088",,"false","false","-1.3028",,"","Nairobi","36.81741","Dinner",,,,,,,"La Bonne Bouche",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"832","765","#765 of 1,048 places to eat in Nairobi","3","0","3","1","2","1","2.9866223335266113",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d4892088-Reviews-La_Bonne_Bouche-Nairobi.html",
"259/A Kilimani Rd and Ndemi Road Intersection, Plot, Nairobi 00100 Kenya","Nairobi","Kenya","00100",,"259/A Kilimani Rd and Ndemi Road Intersection, Plot",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,,,"Looking for something different in Nairobi? Make your trip extra special by throwing a 3rd culture in the mix. Our restaurant offers authentic Sichuanese, Northeastern, Cantonese Chinese food, in addition to delicious hotpot. Our chefs are all from China and trained in making the most authentic food. If it's not on the menu, we will try to make it for you. Breakfast, lunch, dinner all available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jimmy@thankyo.net","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13157256","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/d6/18/f0/caption.jpg","false","false","-1.299266",,"","Nairobi","36.777145",,,,,,,,"Jinjiang Chinese Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 707 135781","6","$$ - $$$","$5 - $15","832","751","#751 of 1,048 places to eat in Nairobi","3","0","0","1","0","0","3","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d13157256-Reviews-Jinjiang_Chinese_Restaurant-Nairobi.html","http://www.facebook.com/Jinjiang-Restaurant-125777158011715"
"Ngong Road Prestige Plaza, Nairobi 00500 Kenya","Nairobi","Kenya","00500",,"Ngong Road","Prestige Plaza",,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","American","Turkish","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"data@lapaz-international.com","Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8485960","https://media-cdn.tripadvisor.com/media/photo-s/08/93/50/79/rib-i-grillz.jpg","false","false","-1.300252",,"","Nairobi","36.787033",,,,,,,,"Rib i Grillz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 735 888919","8","$","$300 - $800","832","742","#742 of 1,048 places to eat in Nairobi","3","1","0","0","2","0","3.000239849090576","Sit down","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d8485960-Reviews-Rib_i_Grillz-Nairobi.html",
"Arguing Kodhec Rd, Nairobi Kenya","Nairobi","Kenya",,,"Arguing Kodhec Rd",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17627158","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/57/61/a3/caption.jpg","false","false","-1.292494",,"","Nairobi","36.788437",,,,,,,,"Canton Sancks Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20484494","Upper Hill Estate","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 745 739947","3",,,"832","762","#762 of 1,048 places to eat in Nairobi","3","0","1","0","1","0","2.9990692138671875",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d17627158-Reviews-Canton_Sancks_Restaurant-Nairobi.html",
"Kenrail Towers, Westlands Rd, Nairobi Kenya","Nairobi","Kenya",,,"Kenrail Towers, Westlands Rd",,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Restaurants",,,"Reservations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19141167","https://media-cdn.tripadvisor.com/media/photo-o/1c/2d/47/14/img-20201014-wa0054-largejpg.jpg","false","false","-1.26944",,"","Nairobi","36.80874",,,,,,,,"Mr. Yao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+254 706 567567","2","$$ - $$$",,"832","764","#764 of 1,048 places to eat in Nairobi","3","2","2","2","3","1","2.9920835494995117",,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g294207-d19141167-Reviews-Mr_Yao-Nairobi.html",
